time, system, entity , mmsi, msg_in, msg_out,iter_time
1710842366.71634, caravela-2,7,112,7,3,3.14990305900574
1710842372.96634, caravela-2,7,112,12,6,6.25000596046448
1710842376.01566, caravela-2,7,112,6,3,3.04931497573853
1710842379.06591, caravela-2,7,112,6,3,3.05025100708008
1710842383.21531, caravela-2,7,112,8,4,4.14940118789673
1710842388.41525, caravela-2,7,112,10,5,5.1999409198761
1710842391.4684, caravela-2,7,112,6,3,3.05315208435059
1710842397.66523, caravela-2,7,112,12,6,6.19682693481445
1710842401.71579, caravela-2,7,112,8,4,4.05055594444275
1710842405.86512, caravela-2,7,112,8,4,4.14933109283447
1710842410.96567, caravela-2,7,112,10,5,5.10054898262024
1710842414.06504, caravela-2,7,112,7,3,3.09937405586243
1710842417.11509, caravela-2,7,112,6,3,3.05005288124084
1710842422.26787, caravela-2,7,112,10,5,5.15277409553528
1710842427.41574, caravela-2,7,112,10,5,5.14787101745606
1710842430.51743, caravela-2,7,112,6,3,3.10169291496277
1710842433.61564, caravela-2,7,112,6,3,3.09820699691772
1710842436.76511, caravela-2,7,112,6,3,3.14946889877319
1710842449.16527, caravela-2,7,112,24,12,12.4001610279083
1710842452.21557, caravela-2,7,112,6,3,3.05030512809753
1710842456.31585, caravela-2,7,112,8,4,4.10027384757996
1710842460.41558, caravela-2,7,112,8,4,4.09973001480103
1710842463.56565, caravela-2,7,112,6,3,3.15007209777832
1710842467.66532, caravela-2,7,112,8,4,4.09966707229614
1710842472.81601, caravela-2,7,112,10,5,5.15068888664246
1710842475.93327, caravela-2,7,112,6,3,3.11725997924805
1710842480.11509, caravela-2,7,112,8,4,4.18182301521301
1710842484.16556, caravela-2,7,112,8,4,4.05047106742859
1710842488.26759, caravela-2,7,112,8,4,4.10202789306641
1710842492.41538, caravela-2,7,112,8,4,4.14779305458069
1710842495.46535, caravela-2,7,112,6,3,3.04997110366821
1710842498.52029, caravela-2,7,112,6,3,3.05494093894958
1710842505.71583, caravela-2,7,112,8,3,7.19553995132446
1710842509.81621, caravela-2,7,112,8,4,4.10037899017334
1710842512.91714, caravela-2,7,112,6,3,3.10093092918396
1710842516.96649, caravela-2,7,112,7,3,4.04935216903687
1710842520.11743, caravela-2,7,112,6,3,3.15093183517456
1710842523.17603, caravela-2,7,112,6,3,3.05860114097595
1710842465.81944, caravela,7,111,17,13,
1710842468.86934, caravela,7,111,8,3,3.04989504814148
1710842472.96962, caravela,7,111,12,5,4.10027599334717
1710842479.13019, caravela,7,111,18,8,6.16057896614075
1710842483.27, caravela,7,111,12,4,4.13980793952942
1710842486.36932, caravela,7,111,9,3,3.09932112693787
1710842490.06973, caravela,7,111,9,3,3.70040202140808
1710842494.1703, caravela,7,111,12,4,4.10057187080383
1710842498.31953, caravela,7,111,12,4,4.1492280960083
1710842501.41937, caravela,7,111,9,3,3.09984803199768
1710842504.51927, caravela,7,111,9,3,3.09990096092224
1710842507.61954, caravela,7,111,9,3,3.10026597976685
1710842510.72034, caravela,7,111,9,3,3.10080194473267
1710842518.96978, caravela,7,111,24,8,8.24943709373474
1710842522.1194, caravela,7,111,9,3,3.1496160030365
1710842528.32042, caravela,7,111,19,9,6.20102596282959
1710842531.41944, caravela,7,111,9,3,3.09901404380798
1710842537.66931, caravela,7,111,18,6,6.24987292289734
1710842542.86943, caravela,7,111,15,6,5.200119972229
1710842545.91951, caravela,7,111,9,3,3.05008316040039
1710842550.01932, caravela,7,111,12,4,4.09981083869934
1710842554.11949, caravela,7,111,12,4,4.1001660823822
1710842558.21995, caravela,7,111,8,4,4.10046410560608
1710842562.36946, caravela,7,111,11,4,4.14950799942017
1710842566.51932, caravela,7,111,12,4,4.14985990524292
1710842573.66968, caravela,7,111,21,10,7.15035605430603
1710842577.81951, caravela,7,111,12,4,4.14983797073364
1710842581.96974, caravela,7,111,12,5,4.15022993087769
1710842592.32337, caravela,7,111,31,13,10.3536279201508
1710842598.51947, caravela,7,111,20,7,6.19609713554382
1710842601.66973, caravela,7,111,10,3,3.15025901794434
1710842605.81957, caravela,7,111,12,4,4.14983797073364
1710842610.91963, caravela,7,111,15,7,5.1000669002533
1710842614.96969, caravela,7,111,13,4,4.05006098747253
1710842618.11955, caravela,7,111,9,3,3.14985513687134
1710842622.26935, caravela,7,111,12,4,4.1498019695282
1710842625.3197, caravela,7,111,9,3,3.05035209655762
1710842629.46931, caravela,7,111,12,4,4.14960289001465
1710842632.5194, caravela,7,111,9,3,3.05009698867798
1710842636.66972, caravela,7,111,12,4,4.1503210067749
1710842641.81968, caravela,7,111,15,5,5.14995503425598
1710842652.06941, caravela,7,111,34,11,10.2497298717499
1710842656.11941, caravela,7,111,13,5,4.04999709129334
1710842659.21979, caravela,7,111,10,3,3.10038590431213
1710842664.31949, caravela,7,111,15,6,5.09969401359558
1710842668.46945, caravela,7,111,13,5,4.14996218681335
1710842672.61941, caravela,7,111,12,4,4.14995694160461
1710842684.96953, caravela,7,111,36,13,12.3501288890839
1710842688.06939, caravela,7,111,9,3,3.09985208511353
1710842692.21995, caravela,7,111,12,5,4.15055990219116
1710842699.46946, caravela,7,111,21,7,7.24951004981995
1710842705.61949, caravela,7,111,20,6,6.15003299713135
1710842708.66961, caravela,7,111,10,3,3.05011796951294
1710842712.81943, caravela,7,111,14,5,4.14982604980469
1710842718.96961, caravela,7,111,22,9,6.15017604827881
1710842723.02142, caravela,7,111,12,4,4.05181407928467
1710842727.16972, caravela,7,111,14,4,4.14830088615418
1710842736.41963, caravela,7,111,27,10,9.24990296363831
1710842740.5697, caravela,7,111,12,4,4.15007305145264
1710842746.76935, caravela,7,111,18,7,6.19964909553528
1710842750.86986, caravela,7,111,12,4,4.10050892829895
1710842759.06985, caravela,7,111,20,4,8.19998693466187
1710842766.26929, caravela,7,111,20,9,7.1994481086731
1710842770.3197, caravela,7,111,12,4,4.05041098594666
1710842462.58232, caravela-2,7,112,16,7,
1710842467.78009, caravela-2,7,112,10,5,5.19776701927185
1710842473.93017, caravela-2,7,112,12,6,6.15008401870728
1710842476.98072, caravela-2,7,112,6,3,3.05054879188538
1710842480.08014, caravela-2,7,112,6,3,3.09941601753235
1710842483.18013, caravela-2,7,112,6,3,3.09998607635498
1710842487.32988, caravela-2,7,112,9,4,4.14975905418396
1710842491.43021, caravela-2,7,112,8,5,4.10032391548157
1710842495.58036, caravela-2,7,112,8,4,4.15014910697937
1710842498.6809, caravela-2,7,112,6,3,3.10054492950439
1710842501.83035, caravela-2,7,112,6,3,3.14945197105408
1710842504.93017, caravela-2,7,112,6,3,3.09981107711792
1710842512.22999, caravela-2,7,112,14,8,7.29982304573059
1710842516.33033, caravela-2,7,112,8,4,4.10033798217773
1710842523.12988, caravela-2,7,112,12,6,6.799556016922
1710842526.18018, caravela-2,7,112,6,3,3.05029988288879
1710842529.28019, caravela-2,7,112,6,3,3.10001111030579
1710842532.33165, caravela-2,7,112,6,3,3.0514600276947
1710842537.48069, caravela-2,7,112,10,5,5.1490318775177
1710842540.58024, caravela-2,7,112,6,3,3.0995500087738
1710842544.68098, caravela-2,7,112,8,4,4.10074210166931
1710842547.78009, caravela-2,7,112,6,3,3.09911179542541
1710842551.83042, caravela-2,7,112,8,5,4.05033111572266
1710842555.93052, caravela-2,7,112,8,4,4.10010290145874
1710842560.0307, caravela-2,7,112,8,4,4.10018014907837
1710842563.08039, caravela-2,7,112,6,3,3.04968285560608
1710842568.18106, caravela-2,7,112,10,5,5.10067105293274
1710842571.33093, caravela-2,7,112,6,3,3.1498749256134
1710842576.48235, caravela-2,7,112,10,5,5.1514151096344
1710842579.58317, caravela-2,7,112,6,3,3.10082507133484
1710842589.83039, caravela-2,7,112,23,12,10.2472219467163
1710842592.98011, caravela-2,7,112,7,3,3.14971899986267
1710842596.08071, caravela-2,7,112,7,3,3.10059595108032
1710842599.13009, caravela-2,7,112,6,3,3.04937791824341
1710842605.28047, caravela-2,7,112,12,6,6.15038204193115
1710842608.43006, caravela-2,7,112,6,3,3.14959502220154
1710842611.58078, caravela-2,7,112,6,3,3.15072011947632
1710842615.73057, caravela-2,7,112,8,4,4.14978885650635
1710842618.78133, caravela-2,7,112,6,3,3.05075597763062
1710842622.93035, caravela-2,7,112,8,4,4.14901614189148
1710842626.03028, caravela-2,7,112,6,3,3.09993386268616
1710842631.08065, caravela-2,7,112,11,5,5.05037307739258
1710842635.23039, caravela-2,7,112,8,4,4.14974188804626
1710842643.38027, caravela-2,7,112,18,12,8.14987516403198
1710842646.52992, caravela-2,7,112,8,3,3.14965295791626
1710842650.63048, caravela-2,7,112,8,4,4.10056090354919
1710842653.73026, caravela-2,7,112,7,3,3.09978103637695
1710842658.83012, caravela-2,7,112,10,5,5.099858045578
1710842662.88016, caravela-2,7,112,10,4,4.05003309249878
1710842666.98044, caravela-2,7,112,8,4,4.10028791427612
1710842675.23018, caravela-2,7,112,16,13,8.24973607063293
1710842679.33055, caravela-2,7,112,8,4,4.1003749370575
1710842682.48009, caravela-2,7,112,6,3,3.14954090118408
1710842686.57994, caravela-2,7,112,8,4,4.09984016418457
1710842692.8304, caravela-2,7,112,12,9,6.25046682357788
1710842699.0304, caravela-2,7,112,14,9,6.19999814033508
1710842702.08078, caravela-2,7,112,7,3,3.05037903785706
1710842707.23065, caravela-2,7,112,12,5,5.14986801147461
1710842713.47996, caravela-2,7,112,15,6,6.24931287765503
1710842716.52996, caravela-2,7,112,6,3,3.04999613761902
1710842720.63022, caravela-2,7,112,10,4,4.10026288032532
1710842723.78089, caravela-2,7,112,6,3,3.15067410469055
1710842726.93033, caravela-2,7,112,6,3,3.14943194389343
1710842730.98009, caravela-2,7,112,8,4,4.04976391792297
1710842734.03033, caravela-2,7,112,6,3,3.05023694038391
1710842741.33002, caravela-2,7,112,14,7,7.29969310760498
1710842744.43039, caravela-2,7,112,6,3,3.1003749370575
1710842752.63044, caravela-2,7,112,16,9,8.2000470161438
1710842756.78064, caravela-2,7,112,8,5,4.15020108222961
1710842760.87999, caravela-2,7,112,8,4,4.09934592247009
1710842763.88042, caravela-2,7,112,6,3,3.00043296813965
1710842767.93085, caravela-2,7,112,8,4,4.0504310131073
1710842774.08088, caravela-2,7,112,12,6,6.15002417564392
1710842778.18009, caravela-2,7,112,8,4,4.09921598434448
1710842782.28114, caravela-2,7,112,8,4,4.10104894638062
